Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
1,461776,-13,1,78.5309,-49.4094,-27.1956,-54.6462,-0.859221,-2.63843,11,-1,63.7179,-18.4135,-23.6872,-56.2123,-1.38563,-2.23158,-11,1,27.6175,19.3535,13.5024,14.3477,0.575673,0.60916,-11,1,25.0639,18.9417,0.579908,-16.4034,-0.783071,0.0306059
1,435818,13,-1,15.8528,-7.01232,-4.055,-13.6266,-1.29177,-2.61731,-13,1,6.49712,-2.05607,-2.8186,-5.47991,-1.23335,-2.20102,11,-1,65.1396,56.1563,21.376,25.1536,0.407266,0.363716,-11,1,40.3182,-27.9769,-28.9674,-1.93383,-0.048001,-2.3388
1,134818,13,-1,22.0309,9.03825,-19.2776,-5.65979,-0.262792,-1.13238,-13,1,25.3673,2.76238,-15.4443,19.9332,1.06033,-1.39381,13,-1,10.0692,2.13501,1.91995,-9.65053,-1.92682,0.732412,11,-1,44.371,9.46882,40.2354,16.1322,0.380999,1.33967
1,16913,-13,1,15.1497,10.5217,10.5735,2.64481,0.17639,0.787853,13,-1,18.5339,-1.1748,-6.19294,17.4288,1.74139,-1.75827,11,-1,4.18694,1.26105,-2.87288,2.77251,0.796687,-1.15717,-11,1,3.22372,1.0463,-2.17918,2.13279,0.79564,-1.12317
1,142623,13,-1,21.9165,-16.6215,13.9811,-2.92815,-0.13441,2.44226,13,-1,51.8847,-5.72288,7.68199,50.9926,2.37392,2.21107,-11,1,74.9536,-12.3793,61.2551,-41.3837,-0.621432,1.7702,-11,1,24.1251,-2.97378,4.02258,23.6007,2.25554,2.2074
1,14510,-13,1,60.0453,-15.1575,19.6783,54.6666,1.53,2.22714,11,-1,52.4571,-21.7384,-45.0858,-15.6989,-0.308719,-2.02007,11,-1,33.844,24.6034,-4.55177,22.7896,0.816889,-0.182937,-11,1,16.7601,12.6612,-2.58147,10.6739,0.752873,-0.201131
1,14620,13,-1,25.2762,18.7563,-6.30066,-15.7282,-0.728684,-0.324079,13,-1,6.55283,0.132764,1.87188,-6.27749,-1.92229,1.49999,-13,1,6.63755,0.633686,1.10618,6.51312,2.3336,1.05057,-11,1,58.5906,-55.5794,-18.3802,2.44085,0.0416835,-2.82221
1,227078,-13,1,17.2397,4.4897,2.83296,-16.4016,-1.84638,0.562897,-13,1,12.316,-1.6288,-3.96913,-11.544,-1.71582,-1.96021,-11,1,101.125,50.1061,10.3261,-87.23,-1.30339,0.203239,11,-1,37.6094,34.6464,-7.67073,-12.4601,-0.344291,-0.217886
1,298274,-13,1,155.565,49.8976,70.6026,-129.329,-1.19249,0.955562,13,-1,20.0308,3.21588,5.11548,-19.0974,-1.86804,1.00957,-13,1,13.5609,1.05642,4.01853,-12.9083,-1.85164,1.31373,11,-1,159.766,-72.0762,-20.3758,141.121,1.39057,-2.86608
1,456601,-13,1,42.0406,33.534,25.0522,-3.90585,-0.0931758,0.641624,-13,1,34.2002,-5.57444,8.51418,-32.6509,-1.88236,2.15049,11,-1,37.3212,-1.42607,-35.4337,-11.6314,-0.322379,-1.61102,11,-1,17.7046,-13.5665,-10.1009,5.23198,0.304599,-2.50159
1,62907,-11,1,113.102,87.9011,23.943,67.0235,0.681655,0.265934,11,-1,201.266,-82.0693,-1.659,183.766,1.54556,-3.12138,-11,1,18.0092,8.65717,-15.042,4.80865,0.273643,-1.04856,11,-1,6.6018,3.53001,5.57723,-0.131512,-0.0199233,1.00651
1,96149,-13,1,66.6969,-42.4304,-49.4844,14.1213,0.214976,-2.2796,13,-1,14.4465,-9.36863,7.74727,-7.80377,-0.604436,2.45064,13,-1,9.3024,-5.72021,4.60249,-5.71137,-0.715327,2.46405,11,-1,59.1006,-11.293,-4.86183,-57.8076,-2.25219,-2.73506
1,168031,-13,1,88.3583,-63.0031,3.71309,-61.8384,-0.867027,3.08273,13,-1,42.8206,-19.4363,7.07671,-37.4932,-1.35655,2.79241,13,-1,5.77255,-0.739765,1.17338,5.60242,2.10411,2.13331,11,-1,33.6408,-3.54336,-6.64893,-32.7862,-2.17666,-2.06043
1,10554,13,-1,17.7893,6.10736,-15.387,-6.51064,-0.383787,-1.19295,-13,1,13.0897,3.52334,-11.4831,-5.20131,-0.420523,-1.27309,11,-1,32.4652,-21.4956,14.6643,-19.4135,-0.689997,2.54291,-11,1,16.3178,-3.97642,14.802,5.59989,0.357689,1.83324
1,21080,-13,1,46.7438,-36.724,13.0118,25.8266,0.621993,2.80108,13,-1,31.6968,30.6168,7.53171,-3.24893,-0.102862,0.24121,13,-1,14.922,-4.05275,1.65722,-14.2648,-1.897,2.75343,-11,1,70.4962,-18.719,8.12048,-67.4787,-1.91132,2.73228
1,221099,13,-1,84.3123,44.3642,-65.2214,29.7747,0.369035,-0.973476,13,-1,13.9408,-3.1848,1.92301,-13.4348,-1.99582,2.59838,-11,1,252.769,-121.814,60.6736,-213.007,-1.2304,2.67948,11,-1,11.9392,6.77071,0.399539,-9.82564,-1.16595,0.0589416
1,378616,-13,1,21.412,11.5979,-17.4555,4.38828,0.207891,-0.984344,13,-1,13.2133,12.1982,3.65758,-3.52205,-0.273159,0.291314,-11,1,30.484,25.6699,13.9713,-8.66823,-0.292412,0.498432,11,-1,29.314,2.69268,-26.6249,-11.9655,-0.433428,-1.47001
1,339378,-11,1,100.41,64.7454,-48.2374,59.694,0.6846,-0.640315,11,-1,53.174,-33.475,12.8915,39.2519,0.946464,2.77399,-11,1,65.1799,20.1751,-5.27815,61.7538,1.80611,-0.255882,11,-1,9.2372,2.40131,-1.22791,8.83469,1.9022,-0.472687
1,187584,13,-1,127.783,-121.671,-29.8726,-25.1454,-0.199383,-2.90084,-13,1,92.7198,90.5151,13.8069,14.6064,0.158855,0.15137,11,-1,5.79971,5.72693,-0.819342,0.409383,0.0707044,-0.142104,-11,1,5.43601,5.37915,-0.680036,0.390609,0.0719799,-0.125754
1,178232,13,-1,92.5147,54.6343,57.779,47.2826,0.564194,0.813365,-13,1,66.7616,-17.4345,-18.1182,-61.8456,-1.63213,-2.33697,13,-1,37.7582,-8.73099,-11.0806,-35.0237,-1.64079,-2.23815,-11,1,55.3864,-24.9756,-12.1524,-47.9186,-1.31354,-2.68875
1,453759,-13,1,40.4151,15.8209,-30.1263,-21.8055,-0.603505,-1.08723,13,-1,27.3533,14.1916,-8.15527,21.9154,1.10196,-0.521575,13,-1,7.5747,2.29068,3.00429,6.56445,1.31971,0.919362,-11,1,19.012,7.19854,6.95494,16.1637,1.25682,0.768188
1,206025,-13,1,34.3654,-12.4166,-1.92401,-31.9859,-1.66407,-2.98786,-11,1,128.863,2.23522,-115.707,-56.6794,-0.472034,-1.55148,11,-1,137.631,35.1438,35.8811,-128.14,-1.66612,0.79578,-11,1,26.5306,-10.0204,-1.46837,-24.5216,-1.6176,-2.99609
1,438866,13,-1,197.786,-16.5647,-95.7842,-172.251,-1.33677,-1.74204,-11,1,234.562,-138.513,29.0592,-187.053,-1.09159,2.9348,-11,1,15.0984,9.69454,10.2655,5.34757,0.370217,0.813996,11,-1,5.59791,0.543368,-1.22206,-5.4358,-2.11022,-1.15241
1,55234,13,-1,39.5218,31.4658,-22.4628,8.20275,0.210611,-0.61998,-13,1,35.7229,25.4444,0.591101,25.0669,0.870655,0.0232269,11,-1,54.3586,-21.6304,48.7349,-10.5781,-0.197112,1.98852,-11,1,30.7306,24.4971,-17.4046,6.42978,0.212366,-0.617722
1,395878,13,-1,52.5385,5.76976,-35.6519,38.1566,0.920771,-1.41035,-13,1,53.2912,-28.21,21.7093,39.6591,0.95982,2.48569,-13,1,19.0602,14.1737,0.934103,12.7089,0.804932,0.065809,11,-1,6.85749,4.96198,0.339936,4.72106,0.845009,0.0684013
1,64517,13,-1,31.8625,-3.93244,9.35044,-30.2045,-1.81136,1.9689,-13,1,17.274,9.38456,-2.21562,-14.3318,-1.18715,-0.231847,11,-1,80.8248,32.6569,33.9104,-65.6982,-1.13536,0.804227,11,-1,120.53,-8.83511,31.5175,-116,-1.97771,1.8441
1,64616,-13,1,135.126,11.0529,45.0031,-126.931,-1.73254,1.32996,-13,1,26.9032,-2.01463,-5.41814,26.2746,2.21914,-1.92679,13,-1,15.2677,-2.18065,-1.9401,14.9858,2.33844,-2.41451,11,-1,78.1084,7.54798,41.5145,65.7305,1.22639,1.39095
1,5777,-13,1,142.664,7.21552,31.0056,-139.067,-2.18041,1.34215,13,-1,17.0792,10.2702,12.1391,-6.2333,-0.38261,0.868605,-13,1,7.93722,2.90264,-4.27264,6.02558,0.994376,-0.974061,-11,1,3.09404,0.965971,-2.25173,1.88937,0.709954,-1.16555
1,13253,-13,1,76.5911,31.8034,29.1603,-63.2805,-1.17608,0.74207,11,-1,91.886,88.8956,17.6753,15.1062,0.165908,0.196273,-11,1,67.2611,-9.75174,-19.8407,-63.524,-1.77763,-2.02762,-11,1,31.064,13.4215,11.5737,-25.5124,-1.16076,0.711607
1,338277,-13,1,16.4378,-14.7022,-6.34826,-3.7058,-0.22939,-2.73399,-11,1,69.4216,64.2086,1.8472,-26.3287,-0.399194,0.0287609,11,-1,82.2228,-27.0032,17.3518,75.6989,1.59332,2.57045,11,-1,28.0944,-4.09623,4.82661,-27.3719,-2.1704,2.27452
1,155386,-13,1,32.5164,31.4773,7.63479,-2.86248,-0.0882606,0.237953,13,-1,28.9755,-13.96,20.9496,14.3458,0.5428,2.15859,-11,1,11.5422,7.60222,8.3444,2.4081,0.211743,0.831906,-11,1,11.5953,-0.0984229,7.73105,-8.64132,-0.962169,1.58353
1,56191,13,-1,18.6868,-4.44635,-13.0501,12.6138,0.819917,-1.89917,13,-1,35.2534,2.87961,-10.5134,33.5256,1.84208,-1.30345,-11,1,55.413,-33.2248,29.4608,-33.1478,-0.690332,2.41617,11,-1,15.2312,1.49354,-3.63339,14.7159,2.0312,-1.18079
1,59252,-13,1,63.981,36.4303,-1.79618,-52.5658,-1.16168,-0.0492647,13,-1,14.7166,13.705,-2.88716,4.51721,0.31718,-0.207629,11,-1,200.666,-40.0863,-30.2595,-194.278,-2.06223,-2.49499,11,-1,129.763,15.4322,35.9572,123.723,1.86845,1.16539
1,135494,13,-1,154.714,-25.4456,14.0144,-151.962,-2.35678,2.63817,-11,1,61.5731,-50.4491,20.9533,28.4095,0.499081,2.74794,-11,1,114.219,25.5718,-3.65709,-111.26,-2.16661,-0.142049,-11,1,60.5146,14.7875,-0.330949,-58.6791,-2.08672,-0.0223766
1,307406,-13,1,80.5936,43.2128,63.7355,-23.7858,-0.304179,0.974988,13,-1,36.9005,-30.9707,19.822,-3.08865,-0.0838986,2.57226,-11,1,8.2256,-6.69904,2.63153,-3.98225,-0.528364,2.76729,11,-1,2.86231,-2.30385,0.982186,-1.3858,-0.528394,2.7386
1,281924,13,-1,258.388,-111.723,32.6392,-230.687,-1.43554,2.85736,13,-1,8.62021,-7.02093,-3.90513,-3.12301,-0.379551,-2.63399,-11,1,55.8369,9.69779,-32.4611,-44.3845,-1.08459,-1.28049,-11,1,11.543,-9.92505,-3.98609,-4.34121,-0.395497,-2.75969
1,358366,-13,1,282.211,-51.876,-63.0508,270.142,1.91176,-2.25927,-11,1,51.5985,-34.49,1.92632,38.3292,0.956779,3.0858,11,-1,20.3077,3.53638,-19.9559,-1.28891,-0.0635545,-1.39541,-11,1,8.53597,1.12594,1.90265,8.2447,2.02685,1.03645
1,364822,13,-1,28.3743,-20.4867,-15.8723,11.5523,0.43218,-2.48243,-13,1,32.4215,-22.2592,7.9941,-22.1757,-0.836565,2.7968,13,-1,7.08485,-1.65495,-0.604364,-6.86147,-2.06879,-2.79145,11,-1,321.177,13.0171,-77.8472,-311.328,-2.08115,-1.40512
1,319876,13,-1,52.9877,-6.25164,-48.8759,-19.4871,-0.38584,-1.69801,13,-1,6.59406,2.03939,1.21485,-6.15106,-1.68059,0.537247,-11,1,76.0597,71.588,-20.6015,15.3562,0.20471,-0.280207,11,-1,20.0497,-2.72236,-3.67979,19.5202,2.15695,-2.20775
1,322544,-13,1,83.3804,63.8137,41.9745,-33.4398,-0.424902,0.581816,13,-1,32.7213,-8.38322,5.29538,-31.1826,-1.86327,2.57822,11,-1,104.178,-35.2235,-12.2477,-97.2745,-1.68677,-2.80696,-11,1,59.0042,-14.5007,12.5928,-55.7911,-1.78796,2.4265
1,408931,13,-1,85.5422,44.2389,72.36,11.1539,0.131137,1.02206,13,-1,21.2484,-3.53728,4.96829,-20.3541,-1.92005,2.18951,-13,1,8.85623,-0.738964,2.44113,-8.48036,-1.91648,1.86474,-11,1,77.6068,-50.8845,-25.1405,52.9296,0.832887,-2.6827
1,409184,-13,1,31.7456,-23.8465,20.914,1.31291,0.0413809,2.42162,13,-1,153.919,-8.68535,26.6614,-151.344,-2.38753,1.88572,13,-1,6.2094,-2.45396,4.26589,3.78494,0.708345,2.09282,-11,1,73.0792,-2.31179,53.5188,49.7089,0.829496,1.61397
1,384580,13,-1,67.6985,11.3967,14.107,65.2241,1.9919,0.89127,-11,1,93.0255,40.3164,83.5734,6.61985,0.0712822,1.12132,-11,1,18.01,-14.2051,-7.8607,-7.7965,-0.463457,-2.63616,11,-1,8.8725,-5.63404,-5.91191,-3.46817,-0.412849,-2.33213
1,254380,-13,1,117.144,-36.0434,-58.0201,95.1691,1.13409,-2.12668,-13,1,34.4414,26.0502,-22.2194,3.72576,0.108603,-0.706202,11,-1,45.3931,-16.8334,-7.73056,41.4416,1.54496,-2.71108,11,-1,12.2357,-2.91543,-3.39591,-11.3877,-1.66358,-2.28021
1,130675,-13,1,73.2646,-6.97455,-39.2826,61.4486,1.21685,-1.74651,13,-1,22.6178,13.945,2.0021,-17.6941,-1.05132,0.142597,11,-1,48.2327,-27.3032,0.344653,-39.7594,-1.17016,3.12897,-11,1,33.8682,21.5757,2.55161,-25.9814,-1.01332,0.117716
1,140256,-13,1,21.3839,-12.4014,16.7695,-4.71679,-0.224265,2.20755,-13,1,13.9987,4.73196,0.292906,-13.171,-1.74584,0.0618206,-13,1,13.5471,1.92078,1.70212,-13.3014,-2.34767,0.725116,11,-1,63.9274,32.938,-34.466,42.5898,0.803918,-0.808063
1,439111,13,-1,35.1556,-21.9982,-25.0289,-11.2044,-0.33021,-2.29184,-13,1,124.842,24.302,-6.36616,-122.288,-2.28617,-0.256204,11,-1,7.51112,-2.93411,3.0895,6.18571,1.16772,2.3304,11,-1,14.4323,2.70996,-0.895841,-14.1472,-2.3039,-0.319265
1,450912,-13,1,96.9988,-21.9041,-0.537537,-94.4916,-2.16786,-3.11706,13,-1,23.9086,-5.94458,-0.0461377,-23.1575,-2.06904,-3.13383,11,-1,125.751,-30.2779,-50.5736,111.08,1.39075,-2.11025,-11,1,53.664,27.3736,-19.1784,-41.9845,-1.05142,-0.611139
1,466244,-13,1,36.487,36.2372,4.07105,-1.25859,-0.0345081,0.111875,11,-1,110.075,58.9232,-50.4467,-78.1011,-0.886224,-0.70805,11,-1,86.2501,22.9585,-7.03366,-82.8403,-1.95189,-0.297285,-11,1,23.512,6.82775,-1.53771,-22.4462,-1.882,-0.221519
1,354229,13,-1,60.958,-27.7253,41.3757,35.1457,0.657291,2.16116,13,-1,29.4747,-7.36874,-25.2641,-13.2732,-0.485109,-1.85459,-11,1,122.035,-57.0315,-4.40783,107.799,1.39077,-3.06446,-11,1,64.7881,-28.2708,45.2521,36.7491,0.643415,2.12921
1,154082,-11,1,109.164,88.5095,63.8729,-1.77215,-0.0162352,0.625109,-11,1,94.2705,-74.9146,-54.6368,-17.0163,-0.182505,-2.51146,11,-1,47.7429,-33.8254,-16.6914,29.2682,0.713772,-2.68319,11,-1,13.7772,-4.34256,1.80422,-12.9498,-1.73759,2.74782
1,174145,13,-1,10.7363,-1.20824,2.92739,10.258,1.89146,1.96223,-11,1,46.6026,1.3924,45.2376,-11.1097,-0.243068,1.54003,-11,1,122.454,-10.7157,33.322,-117.345,-1.92438,1.88193,11,-1,27.9696,12.5541,-24.7281,-3.63512,-0.130706,-1.10102
1,83086,13,-1,406.911,-74.9558,-22.9358,-399.29,-2.33068,-2.84465,-13,1,14.013,2.81307,4.44995,-12.986,-1.63479,1.00707,-11,1,102.186,46.4306,-14.232,-89.9089,-1.37513,-0.29743,-11,1,49.7997,8.65295,14.0351,-46.991,-1.76991,1.01832
1,226533,13,-1,78.7562,24.7476,60.6504,-43.722,-0.625805,1.18338,-11,1,55.2971,27.6584,-15.905,-45.1643,-1.147,-0.521873,11,-1,7.24329,3.58073,-1.60909,-6.08724,-1.22252,-0.422335,-11,1,6.66968,3.33082,-1.39041,-5.60865,-1.2243,-0.395448
1,163994,-13,1,231.95,-84.8013,178.867,120.897,0.578017,2.01351,11,-1,276.671,28.0733,-238.235,-137.851,-0.546974,-1.4535,11,-1,7.48797,0.412806,-5.88353,-4.61339,-0.718706,-1.50075,-11,1,2.90599,0.269148,-2.27405,-1.78914,-0.718006,-1.45299
1,210923,13,-1,35.1,1.1509,8.46494,34.0443,2.0911,1.43566,-13,1,7.37227,-0.162142,2.22319,7.02641,1.86549,1.6436,-11,1,49.7056,-24.6113,33.043,-27.8046,-0.631937,2.21098,11,-1,8.41145,6.98635,4.35962,-1.71378,-0.206635,0.557894
1,452601,13,-1,55.9392,-44.0076,-13.251,-31.8891,-0.647626,-2.84912,-13,1,50.0175,17.5351,-31.2203,34.9221,0.863778,-1.05905,-11,1,7.92289,-5.33612,-4.53481,-3.70588,-0.507177,-2.4372,11,-1,2.56908,-1.77704,-1.41062,-1.20518,-0.508926,-2.47064
1,15334,-13,1,41.4532,17.9724,-36.2217,-9.12896,-0.223891,-1.11021,-13,1,6.54562,1.63105,0.172594,-6.33592,-2.06094,0.105426,-13,1,6.96455,0.808819,-1.12627,-6.82431,-2.29694,-0.948,11,-1,52.5062,-9.89701,48.8416,16.5361,0.326016,1.77072
1,78828,-13,1,46.3053,-2.78821,18.7477,42.2482,1.54159,1.71844,-13,1,9.45278,1.59161,6.5971,6.57942,0.859644,1.33406,11,-1,145.958,-79.0841,-106.3,-61.2342,-0.447126,-2.21043,11,-1,8.3318,0.525269,6.45789,5.23819,0.739262,1.48964
1,230366,13,-1,109.047,-22.7886,-6.87462,106.417,2.20298,-2.84861,13,-1,9.29489,6.43483,2.84791,6.07175,0.780995,0.416664,-11,1,150.899,-33.6274,66.2317,131.351,1.33496,2.0406,11,-1,12.4407,7.96394,5.10774,8.07818,0.77415,0.570276
1,234527,-13,1,96.9969,-17.9084,33.3889,-89.2908,-1.59265,2.06311,11,-1,112.96,31.9153,57.6641,-91.7398,-1.1333,1.06529,11,-1,45.4132,4.8962,-29.0935,-34.5247,-0.996773,-1.40407,-11,1,21.8017,2.9756,-14.758,-15.769,-0.914513,-1.37184
1,173314,-13,1,36.4716,-1.47438,14.9948,33.2137,1.53147,1.66881,13,-1,18.7131,0.117668,9.75389,15.9692,1.26848,1.55873,13,-1,16.0954,-0.446255,8.43691,13.6993,1.26031,1.62364,11,-1,27.5646,-13.384,2.50066,-23.9671,-1.33098,2.95688
1,194715,13,-1,56.0164,7.08488,-29.3101,47.2075,1.23057,-1.33362,-13,1,13.2465,-0.361184,-11.5222,-6.52443,-0.539429,-1.60213,-11,1,12.6604,0.93229,-7.84676,9.89161,1.04871,-1.45254,11,-1,9.81128,0.622624,-6.08802,7.66874,1.04953,-1.46888
1,349569,-11,1,134.795,29.3902,66.2623,113.645,1.23179,1.15332,-11,1,56.2595,6.05525,-51.3394,-22.1975,-0.417185,-1.45339,11,-1,7.62473,-0.175038,-7.37313,-1.93464,-0.259398,-1.59453,-11,1,9.19028,-1.21223,-2.73833,-8.68868,-1.7868,-1.98756
1,164560,-13,1,49.3004,-30.3573,-32.2014,-21.726,-0.473082,-2.32673,13,-1,73.7248,16.7622,-5.40552,-71.5901,-2.11031,-0.311953,11,-1,23.0166,8.67161,-14.7093,15.4338,0.811744,-1.03811,-11,1,23.4284,5.86899,-2.32923,-22.5614,-1.9856,-0.377807
1,164683,-13,1,28.0556,-12.4369,23.4437,9.10062,0.336535,2.05854,-13,1,32.2609,-7.98134,-2.85209,31.1274,2.01208,-2.79839,11,-1,44.7354,4.41231,-30.7038,-32.2344,-0.908805,-1.42807,11,-1,20.4083,-4.34459,-1.59392,19.8767,2.16391,-2.78996
1,123278,-13,1,64.1472,-3.24059,-27.0793,-58.0609,-1.49985,-1.6899,13,-1,11.9657,-9.99382,2.39192,-6.12934,-0.565794,2.90667,11,-1,311.921,33.4191,-54.8709,-305.233,-2.26239,-1.02375,-11,1,12.0867,-10.8692,2.61316,-4.59568,-0.400324,2.90565
1,307736,13,-1,182.767,74.2769,-69.6274,-151.785,-1.1897,-0.7531,13,-1,31.8108,-15.3967,-2.97103,-27.6772,-1.33334,-2.95097,11,-1,197.389,-32.6296,119.975,-153.31,-1.03696,1.83634,-11,1,112.182,-27.3438,108.789,-1.42294,-0.0126849,1.81704
1,317712,13,-1,60.092,-10.9824,50.1939,-31.1608,-0.574357,1.7862,-11,1,71.7207,-69.3337,-18.1661,2.58424,0.0360476,-2.88534,-11,1,14.1338,14.1015,-0.800133,-0.520994,-0.0368782,-0.0566801,11,-1,11.6528,-8.46537,1.90099,7.77893,0.806325,2.9207
1,371211,-13,1,24.6506,-7.29996,5.91235,22.7902,1.61942,2.46083,-11,1,106.892,19.0506,-96.6486,41.4971,0.409697,-1.37618,11,-1,36.4628,-11.6612,7.48414,33.7274,1.62247,2.571,11,-1,12.9786,-9.43506,-8.83789,1.1465,0.0885685,-2.38886
1,489051,-13,1,11.0072,5.82498,2.85248,8.89275,1.12106,0.455371,11,-1,58.6783,-21.4078,31.1446,-44.8873,-1.00809,2.17299,-11,1,82.2378,30.9819,-12.2124,-75.1933,-1.55337,-0.375476,-11,1,32.0244,9.49455,-4.8354,-30.1999,-1.76472,-0.471045
1,188878,13,-1,104.938,34.3432,49.3109,-86.0284,-1.15622,0.962448,-13,1,12.6421,0.932815,5.35535,-11.4132,-1.4873,1.39834,-13,1,5.79214,0.997601,2.47932,-5.13766,-1.40839,1.18825,-11,1,77.601,-18.4924,-29.4545,69.3713,1.44125,-2.13143
1,32228,11,-1,196.065,-2.51059,-60.9703,186.327,1.83521,-1.61195,-11,1,32.1555,15.2457,25.4173,12.4703,0.409221,1.03051,11,-1,17.6026,16.8367,-4.08592,3.11154,0.178642,-0.238077,11,-1,7.8067,3.79617,6.37526,2.42687,0.321508,1.03373
1,358914,-13,1,111.545,12.7561,34.2538,-105.386,-1.78084,1.21431,13,-1,31.6797,1.01468,31.2763,4.93482,0.157052,1.53837,11,-1,17.2828,2.12479,5.25108,-16.3281,-1.7806,1.1863,11,-1,2.30251,2.23095,0.544248,-0.167905,-0.0730525,0.23928
1,23216,-13,1,34.5637,-22.8015,-22.9787,-12.1122,-0.365939,-2.35232,-13,1,40.0757,-17.4769,16.7565,-31.9348,-1.08996,2.37723,11,-1,209.345,-59.8785,104.732,-171.088,-1.14849,2.09017,11,-1,152.317,8.34829,-73.0764,-133.382,-1.35695,-1.45705
1,4443,-13,1,138.605,-54.6168,-51.035,116.721,1.22839,-2.39008,13,-1,85.8555,-27.108,65.0837,48.9941,0.648498,1.96545,-13,1,21.1419,17.8796,10.0705,-5.08664,-0.245409,0.512952,11,-1,24.5231,20.7739,12.1284,-4.76728,-0.196906,0.528445
1,399459,13,-1,149.409,34.1906,-99.6163,-105.975,-0.885762,-1.24017,-13,1,30.1761,-24.5174,-17.2399,-3.50286,-0.116607,-2.52874,-11,1,33.4755,-23.5642,6.02378,-23.0011,-0.842444,2.89132,11,-1,15.922,-12.3133,-9.8962,-1.98982,-0.12563,-2.4646
1,101321,11,-1,61.7347,-16.9969,42.6612,-41.2589,-0.807712,1.94994,-11,1,48.9303,-17.5399,19.0846,-41.5006,-1.24955,2.31404,11,-1,6.58958,-0.544438,-4.60191,-4.68493,-0.889122,-1.68856,-11,1,17.048,2.04009,-3.99883,-16.4463,-2.00971,-1.09904
1,297347,-13,1,152.053,-28.51,-14.0647,-148.693,-2.2471,-2.6833,11,-1,55.045,1.75177,-54.7054,-5.84828,-0.106648,-1.53879,11,-1,4.90865,-0.896749,4.58261,1.51339,0.318679,1.76404,-11,1,7.9359,-3.9231,-1.90657,6.62969,1.20577,-2.68922
1,387015,-13,1,41.8561,19.7373,16.2578,33.1367,1.07593,0.689033,-13,1,6.6483,0.889867,-3.01896,5.85514,1.37937,-1.28415,11,-1,52.9575,5.68233,-43.9958,28.9236,0.612902,-1.44235,11,-1,10.4947,3.21422,-1.28836,9.90695,1.77353,-0.381223
1,201943,-13,1,19.1098,-1.17791,-14.7012,-12.1516,-0.751249,-1.65075,11,-1,68.9839,59.3071,11.1914,33.4095,0.528598,0.18651,-11,1,21.3922,13.8838,-2.48056,16.0846,0.977288,-0.1768,-11,1,6.09043,3.75203,-0.500979,4.77123,1.05411,-0.132737
1,116326,-11,1,88.5547,-9.74839,56.8225,67.2169,0.993954,1.7407,11,-1,46.4637,-18.1718,30.7342,29.7333,0.758048,2.10476,-11,1,121.908,-18.6545,12.2156,119.851,2.38343,2.56183,11,-1,7.86468,3.15827,4.50969,-5.61616,-0.895499,0.959848
1,91024,13,-1,57.1423,12.3315,-48.5446,-27.5061,-0.524755,-1.32203,-13,1,9.34784,2.17414,0.0861028,-9.09047,-2.13698,0.0395825,-11,1,18.8844,-8.08096,-4.62714,16.4288,1.33296,-2.62157,-11,1,9.37364,5.43324,2.06804,7.3531,1.05682,0.363695
1,34542,13,-1,120.672,-33.8703,-110.367,35.124,0.299736,-1.86856,-13,1,73.906,-6.79826,61.1123,41.002,0.625269,1.68158,-13,1,9.24256,1.18632,-2.46827,-8.82689,-1.88676,-1.12276,-11,1,32.6921,-7.98436,3.51095,-31.5071,-1.99612,2.72731
1,124154,13,-1,226.095,-49.4724,-31.8981,218.297,2.02147,-2.56891,-11,1,47.6808,-22.8463,22.1201,35.5276,0.961878,2.37234,-11,1,5.29153,-2.69106,4.07145,2.04493,0.407625,2.15484,11,-1,5.18893,-2.45542,4.10856,2.0039,0.407312,2.10948
1,336350,13,-1,25.1383,-10.7079,-15.6379,16.5142,0.787413,-2.17121,11,-1,23.2623,5.91394,-18.016,-13.4752,-0.661369,-1.25362,-11,1,37.2607,-5.49047,-10.1307,-35.4342,-1.84194,-2.06745,-11,1,32.48,-8.11303,-5.05467,-31.0416,-1.89392,-2.58441
1,429910,-13,1,15.7102,-5.93542,12.9493,6.62468,0.449745,2.00058,13,-1,11.1715,-7.81055,7.9859,-0.104949,-0.00939504,2.34509,11,-1,96.9724,77.2141,-58.31,6.44834,0.0665949,-0.646804,-11,1,19.2692,-11.5102,15.4168,1.0674,0.0554508,2.21212
1,37165,-13,1,64.4068,-12.8742,-9.68513,62.3593,2.06287,-2.49663,-11,1,107.84,32.4365,-12.249,102.114,1.80095,-0.361076,11,-1,19.8593,16.9661,-1.91507,-10.1429,-0.563725,-0.112401,11,-1,3.8334,-2.68264,2.57501,0.931506,0.247957,2.37666
1,429831,13,-1,71.8662,5.22694,70.3479,13.7328,0.193466,1.49663,-13,1,17.2654,-5.54843,-8.43909,14.0029,1.13009,-2.1524,11,-1,13.6286,-0.804134,13.211,-3.24978,-0.243134,1.63159,-11,1,11.7598,-1.31872,11.3354,-2.83934,-0.246308,1.68661
1,313426,-13,1,4.42733,2.01498,3.53224,-1.74736,-0.417459,1.05238,11,-1,219.75,-79.2448,19.9578,203.99,1.64583,2.89487,-11,1,30.3447,-2.32665,29.9066,-4.58033,-0.152106,1.64844,11,-1,4.41485,3.56371,-0.522564,2.553,0.659868,-0.145597
