#####################################################################################
## (c) Copyright by Pierre Auger Collaboration 2017    ##
##           ##
## List of Auger events with E > 8 EeV, zenith < 80 deg,    ##
## observation time from Jan 1 2004 up to 31 August 2016    ##
##           ##
##           ##
## Publications using or referring to these data should cite the following ## 
## reference:         ##
##           ## 	
## The Pierre Auger Collaboration (Alexander Aab et al.):    ##
## Observation of a Large-scale Anisotropy in the Arrival Directions of  ##
## Cosmic Rays above 8×10^18 eV, Science 357 (2017) 1266-1270   ##
##           ##
## Data are provided as is and might be subject to future changes.  ##
##           ##
## These data are released under the Creative Commons Attribution-ShareAlike 4.0 ##
## International License (CC BY-SA 4.0). For more details see   ##
## http://creativecommons.org/licenses/by-sa/4.0/     ##
##           ##
#####################################################################################
##
## Columns: 
#
# (1) year
# (2) day
# (3) declination (deg.)
# (4) right ascention (deg.)
# (5) local azimuth (deg.)
# (6) weight
# (7) UTC arrival time 
#
# year day dec RA azimuth weight UTC
2011 241 -28.2 92.5 -156.4 1.0089 1314641472
2011 241 8.8 229.8 90.4 1.0025 1314653147
2011 241 -34.8 217.4 -173.5 0.9973 1314656232
2011 241 19.3 280.7 92.8 1.0004 1314665914
2011 241 -44.7 284.3 -149.9 1.0019 1314675038
2011 241 -70.7 163.9 -78.3 0.9948 1314688630
2011 241 -25.0 106.9 4.3 0.9992 1314699822
2011 242 -26.4 131.1 55.3 0.9970 1314714062
2011 242 -72.2 279.0 -80.1 0.9932 1314715352
2011 242 20.2 173.0 93.2 0.9996 1314726373
2011 242 -39.9 169.5 -157.1 1.0005 1314737620
2011 242 -2.2 149.9 174.0 1.0127 1314738206
2011 242 -23.2 148.2 -163.8 1.0060 1314739526
2011 242 36.4 268.4 72.5 0.9988 1314743161
2011 242 -46.4 284.3 -38.7 0.9993 1314746414
2011 242 2.9 59.0 39.2 1.0033 1314775532
2011 242 -18.4 59.9 22.1 1.0001 1314777081
2011 242 -68.1 100.8 -65.0 1.0032 1314782360
2011 242 -44.4 59.1 -112.0 1.0011 1314785798
2011 242 -44.5 62.3 -102.9 1.0010 1314786021
2011 242 -71.8 134.1 -68.5 0.9995 1314787859
2011 242 -46.5 3.1 -141.6 1.0012 1314790628
2011 243 -75.3 150.0 -73.9 0.9962 1314793590
2011 243 -22.5 60.4 -175.4 1.0020 1314799906
2011 243 -64.5 351.8 -104.9 0.9938 1314802758
2011 243 -25.6 354.4 7.9 0.9970 1314846732
2011 243 -37.3 279.6 -157.3 1.0032 1314852864
2011 243 9.5 296.1 156.5 1.0103 1314856299
2011 243 -6.7 85.3 16.6 0.9968 1314864060
2011 243 -23.3 140.4 -3.0 0.9965 1314876428
2011 244 12.6 120.3 109.1 0.9997 1314888935
2011 244 -9.4 146.8 116.7 0.9976 1314894742
2011 244 -29.6 231.5 4.7 1.0021 1314904998
2011 244 -14.6 278.9 -0.4 0.9951 1314906503
2011 244 -45.6 289.6 -32.2 1.0003 1314916684
2011 244 34.4 276.0 100.8 1.0046 1314925318
2011 244 -8.2 15.1 36.3 0.9955 1314938946
2011 244 -69.1 280.8 -115.8 0.9997 1314939766
2011 244 -79.1 41.1 -81.0 0.9953 1314944036
2011 244 -43.5 75.6 -29.5 1.0026 1314953744
2011 244 -14.3 106.5 6.5 1.0024 1314954351
2011 244 -65.9 63.1 -109.1 0.9953 1314964333
2011 245 -52.8 55.4 -136.4 0.9967 1314973639
2011 245 -36.6 80.2 -149.7 1.0055 1314982678
2011 245 -35.5 162.7 -165.9 1.0029 1314992501
2011 245 -41.4 176.9 -154.8 1.0026 1314997692
2011 245 -12.6 244.4 162.7 0.9997 1315012106
2011 245 -55.9 328.8 -101.1 1.0000 1315023221
2011 245 -26.7 347.8 178.6 1.0014 1315036046
2011 245 -43.2 41.5 -53.1 0.9998 1315036784
2011 245 -36.7 356.6 -163.9 1.0016 1315039119
2011 245 -71.9 169.1 -68.5 0.9936 1315046889
2011 245 -12.1 94.9 56.1 0.9989 1315048091
2011 246 -28.7 144.6 -6.4 0.9977 1315051303
2011 246 0.5 195.3 82.6 0.9999 1315074668
2011 246 -0.5 248.0 29.4 1.0012 1315077485
2011 246 -65.5 233.1 -120.0 0.9964 1315104107
2011 246 -32.6 71.4 -29.7 0.9912 1315109253
2011 246 4.5 335.0 126.3 1.0020 1315115230
2011 247 -16.5 58.4 171.6 1.0020 1315141473
2011 247 -32.7 149.9 16.9 0.9967 1315148752
2011 247 18.8 200.1 60.7 0.9992 1315156642
2011 247 -3.3 156.0 152.3 1.0078 1315163024
2011 247 -32.3 294.6 -21.3 0.9960 1315167080
2011 247 -62.5 216.9 -119.0 1.0029 1315176142
2011 247 -49.2 340.1 -140.4 1.0021 1315204975
2011 247 -38.5 74.4 -145.8 0.9966 1315220548
2011 248 -53.3 130.9 -136.9 1.0023 1315247264
2011 248 -7.5 166.2 169.7 1.0079 1315255636
2011 248 0.0 230.7 137.8 1.0061 1315264322
2011 248 -3.6 248.1 127.9 1.0023 1315265877
2011 248 -36.3 243.0 -166.5 0.9978 1315268522
2011 248 -13.1 330.2 95.9 1.0032 1315280863
2011 248 -5.6 36.0 19.2 0.9936 1315283544
2011 248 -37.6 17.6 -20.3 0.9991 1315289472
2011 248 11.2 71.9 36.5 0.9995 1315292866
2011 248 -72.2 51.8 -76.9 1.0011 1315293062
2011 248 -35.5 351.4 -159.3 1.0088 1315301163
2011 248 -64.4 9.7 -120.4 1.0047 1315302668
2011 248 -5.0 26.9 148.2 1.0043 1315303004
2011 248 -44.4 349.8 -144.9 1.0008 1315303994
2011 248 2.8 137.0 27.0 0.9962 1315307595
2011 249 -38.1 194.4 -21.0 1.0011 1315331104
2011 249 -16.2 135.7 176.8 1.0053 1315334347
2011 249 -27.8 198.4 -175.9 1.0048 1315346705
2011 249 15.6 282.5 132.6 1.0061 1315364007
2011 249 -28.1 138.1 -13.4 0.9943 1315390325
2011 249 -13.1 127.9 26.9 0.9990 1315396050
2011 250 -78.8 334.7 -97.4 0.9967 1315401491
2011 250 -60.7 207.8 -53.0 0.9978 1315407567
2011 250 -27.9 190.8 160.5 1.0014 1315423771
2011 250 3.0 306.2 25.0 0.9986 1315433531
2011 250 -45.9 254.7 -145.3 1.0031 1315451510
2011 251 -47.0 211.0 -43.3 0.9887 1315486988
2011 251 -10.8 285.7 106.3 1.0017 1315529858
2011 251 2.0 311.7 75.6 1.0031 1315532260
2011 251 42.7 291.5 100.8 1.0107 1315532681
2011 251 -49.1 290.7 -142.1 1.0025 1315538857
2011 251 6.2 12.8 115.2 1.0018 1315553164
2011 251 -41.4 101.9 -25.9 0.9980 1315564883
2011 251 -7.0 117.0 31.4 0.9951 1315565223
2011 252 -41.8 113.4 -138.7 0.9967 1315575614
2011 252 26.4 154.8 106.9 1.0043 1315586732
2011 252 6.1 233.8 30.1 0.9996 1315589380
2011 252 -41.2 164.6 -153.9 1.0005 1315599316
2011 252 -74.9 42.8 -77.3 0.9984 1315610909
2011 252 -19.5 215.8 178.2 1.0032 1315611215
2011 252 -1.2 240.2 151.5 1.0046 1315614307
2011 252 -28.6 283.7 172.3 1.0003 1315620436
2011 252 26.3 298.6 130.8 1.0165 1315627789
2011 252 -25.3 17.7 152.2 1.0029 1315640626
2011 253 -23.7 82.0 151.3 0.9978 1315656335
2011 253 -27.0 193.6 -3.0 0.9929 1315666710
2011 253 -25.7 163.4 176.2 1.0040 1315680921
2011 253 19.9 171.8 144.2 1.0159 1315686623
2011 253 -40.0 331.5 -23.8 0.9950 1315697862
2011 253 -69.1 20.1 -64.2 0.9935 1315704069
2011 253 -6.5 283.2 124.5 1.0018 1315704261
2011 253 8.7 307.4 106.0 1.0007 1315708399
2011 253 -48.4 11.5 -63.2 0.9994 1315718642
2011 253 -73.5 284.3 -110.1 0.9966 1315719544
2011 253 -23.1 26.0 172.9 1.0044 1315734535
2011 254 -9.0 122.4 55.3 0.9965 1315743521
2011 254 11.3 116.0 111.4 1.0018 1315749866
2011 254 10.2 136.8 128.8 1.0057 1315758448
2011 254 38.1 206.6 94.0 1.0112 1315768555
2011 254 -77.7 115.3 -100.7 0.9945 1315776380
2011 254 -36.9 233.9 -166.7 1.0020 1315781502
2011 254 -1.3 356.1 36.0 0.9972 1315794540
2011 254 -0.9 4.5 30.2 0.9994 1315795029
2011 254 32.7 354.3 63.9 1.0004 1315795522
2011 254 -48.7 260.7 -136.7 1.0025 1315802170
2011 254 11.9 88.5 28.1 0.9959 1315810955
2011 254 -88.4 207.5 -88.5 0.9923 1315825063
2011 255 -6.7 141.0 124.2 0.9962 1315842495
2011 255 -25.9 351.2 -19.4 0.9920 1315867699
2011 255 -37.5 296.5 -16.8 0.9999 1315872731
2011 255 -36.9 1.5 -166.3 0.9970 1315893576
2011 255 -62.3 273.0 -108.8 1.0031 1315902392
2011 255 11.1 23.4 136.5 1.0087 1315905636
2011 255 -55.9 65.9 -116.0 0.9991 1315910761
2011 255 -27.2 55.8 178.7 1.0069 1315913868
2011 256 -24.7 165.6 6.8 0.9980 1315920911
2011 256 -30.0 67.2 -165.0 0.9984 1315922597
2011 256 -44.3 136.7 -151.3 0.9981 1315932615
2011 256 -60.8 224.0 -97.8 0.9990 1315945892
2011 256 15.1 261.9 56.9 1.0011 1315946460
2011 256 -31.6 341.2 -26.4 0.9930 1315950577
2011 256 9.0 313.6 31.4 0.9972 1315952810
2011 256 13.9 247.6 107.1 1.0070 1315953122
2011 256 7.7 215.0 160.6 1.0121 1315957993
2011 256 -56.2 288.3 -132.9 1.0007 1315973511
2011 256 -38.4 3.7 -159.5 1.0053 1315990208
2011 257 -12.9 199.7 77.2 0.9969 1316023315
2011 257 -73.7 226.8 -87.0 0.9990 1316029451
2011 257 -6.1 309.4 27.7 1.0012 1316040920
2011 257 -1.5 234.2 153.7 1.0037 1316044244
2011 257 -57.3 206.1 -121.5 0.9988 1316052904
2011 257 -47.4 359.3 -41.6 1.0013 1316057025
2011 257 -11.1 351.0 143.1 1.0027 1316067371
2011 257 -27.6 352.0 169.8 1.0023 1316067605
2011 257 -45.8 81.6 -31.9 0.9992 1316071818
2011 257 -39.1 106.8 -20.2 0.9993 1316077209
2011 257 -2.5 66.8 122.2 1.0014 1316083344
2011 257 2.9 50.0 145.3 1.0088 1316085054
2011 258 -30.0 105.8 172.4 0.9996 1316093946
2011 258 -28.6 77.3 -161.2 1.0008 1316100030
2011 258 -60.4 185.2 -85.1 0.9973 1316106192
2011 258 -53.5 199.9 -135.8 1.0038 1316127802
2011 258 33.4 320.1 71.1 1.0030 1316134036
2011 258 -42.9 352.8 -26.1 0.9972 1316137524
2011 258 -19.9 313.0 110.3 0.9992 1316139217
2011 258 -12.1 25.4 59.3 1.0006 1316151959
2011 258 -54.5 46.9 -73.5 1.0034 1316157903
2011 259 -36.0 96.2 -147.1 1.0004 1316194536
2011 259 9.8 293.7 124.9 1.0049 1316225886
2011 259 -73.5 306.8 -105.6 0.9993 1316232219
2011 259 -46.3 100.8 -48.3 0.9873 1316232671
2011 259 -32.4 341.2 -170.4 1.0020 1316242020
2011 259 -54.3 44.0 -75.2 0.9976 1316243635
2011 259 -67.6 119.2 -62.2 0.9980 1316245901
2011 259 27.3 55.3 83.6 1.0064 1316246629
2011 259 -29.8 62.4 158.9 0.9951 1316253536
2011 259 -31.0 171.3 -22.5 0.9909 1316256308
2011 259 -27.0 177.6 -15.1 0.9953 1316259697
2011 260 11.6 186.9 45.8 0.9958 1316271028
2011 260 7.8 132.9 133.2 1.0057 1316275129
2011 260 -32.7 185.7 23.5 0.9992 1316278195
2011 260 34.0 156.1 123.2 1.0150 1316281969
2011 260 -10.7 235.1 55.4 0.9980 1316287639
2011 260 -23.8 244.6 165.2 1.0004 1316301184
2011 260 -0.6 283.8 101.9 0.9998 1316304766
2011 260 -80.0 321.7 -85.4 0.9983 1316307470
2011 260 7.7 345.9 79.2 1.0004 1316316274
2011 260 28.0 40.9 78.1 1.0032 1316327975
2011 261 32.2 113.2 103.8 1.0059 1316351837
2011 261 -51.8 168.8 -87.8 1.0014 1316361548
2011 261 2.8 299.2 31.9 0.9999 1316382125
2011 261 -42.2 233.5 -154.5 0.9995 1316388204
2011 261 -10.5 273.2 132.3 0.9991 1316391707
2011 261 24.9 18.9 40.9 0.9944 1316398629
2011 261 -65.2 94.5 -61.0 0.9957 1316407834
2011 261 -17.6 107.9 -5.2 0.9981 1316415665
2011 261 -62.1 336.4 -124.8 1.0047 1316417004
2011 261 -37.9 35.8 -155.5 1.0014 1316418164
2011 261 -16.8 350.4 -168.7 1.0069 1316425383
2011 262 8.7 179.2 59.2 1.0003 1316444929
2011 262 -64.4 277.4 -59.1 0.9966 1316460982
2011 262 -36.3 347.0 -169.3 1.0014 1316496273
2011 262 -11.3 45.8 86.7 1.0018 1316504326
2011 262 -46.0 59.2 -68.1 1.0068 1316506440
2011 262 -64.9 69.0 -110.1 1.0008 1316516691
2011 262 -50.0 81.3 -132.7 0.9970 1316519082
2011 262 -50.5 103.3 -102.1 0.9952 1316519719
2011 263 -49.6 70.3 -141.0 0.9994 1316520231
2011 263 -17.6 196.7 51.2 1.0014 1316537427
2011 263 -28.4 201.8 51.4 1.0012 1316540541
2011 263 -31.3 243.1 -1.4 0.9991 1316543831
2011 263 -5.9 251.1 150.3 1.0015 1316563234
2011 263 -45.5 252.0 -148.8 0.9978 1316563497
2011 263 -2.8 317.9 90.3 1.0016 1316569838
2011 263 -46.7 287.8 -145.5 1.0014 1316577771
2011 263 -79.2 237.4 -100.6 0.9987 1316579334
2011 263 -16.4 55.5 11.9 0.9972 1316581945
2011 263 -84.9 150.9 -84.7 0.9973 1316587547
2011 263 -11.7 136.6 13.4 0.9964 1316600253
2011 263 -40.7 99.3 -96.8 0.9996 1316603866
2011 264 -3.4 212.8 31.6 1.0014 1316621266
2011 264 -35.5 265.0 -20.2 1.0002 1316627892
2011 264 -40.5 170.6 -154.9 1.0029 1316634923
2011 264 9.4 201.2 133.3 1.0034 1316636374
2011 264 -80.4 73.8 -93.0 0.9968 1316636439
2011 264 -46.9 304.1 -144.8 1.0021 1316668543
2011 264 -58.4 65.0 -75.7 1.0063 1316678977
2011 265 23.7 178.4 127.4 1.0107 1316717621
2011 265 0.0 217.6 100.7 1.0005 1316719667
2011 265 10.2 157.0 158.9 1.0181 1316719723
2011 265 -14.7 173.1 176.1 1.0043 1316722237
2011 265 -48.5 224.5 -135.0 1.0028 1316725294
2011 265 -43.1 193.3 -150.2 1.0072 1316727823
2011 265 -27.9 269.9 153.8 0.9988 1316734044
2011 265 -10.9 313.6 143.9 1.0021 1316747958
2011 265 -10.6 299.3 165.5 1.0038 1316750153
2011 265 -69.7 64.5 -65.2 0.9953 1316751257
2011 265 2.7 43.6 57.7 1.0020 1316757567
2011 265 -28.0 94.3 -7.0 0.9992 1316761837
2011 265 0.8 92.1 29.2 1.0017 1316763075
2011 265 -56.6 32.4 -108.8 1.0038 1316763225
2011 265 -21.7 55.3 89.6 1.0054 1316765458
2011 265 -43.7 49.9 -151.0 0.9971 1316771560
2011 266 4.7 187.4 16.5 0.9907 1316780327
2011 266 -45.5 163.1 -31.6 0.9967 1316782384
2011 266 -17.8 195.7 153.1 1.0045 1316805980
2011 266 1.5 296.4 25.7 0.9993 1316810459
2011 266 -20.5 269.3 177.2 1.0028 1316829507
2011 266 -31.3 68.8 -19.0 0.9932 1316837305
2011 266 -12.2 74.9 18.5 0.9973 1316845690
2011 266 -26.6 115.0 29.7 0.9993 1316862369
2011 266 -73.8 197.1 -70.2 0.9953 1316864663
2011 267 -25.5 141.0 77.8 0.9982 1316871520
2011 267 -16.5 162.7 68.0 0.9982 1316875522
2011 267 13.5 111.1 145.3 1.0090 1316877196
2011 267 -32.9 223.9 4.1 1.0004 1316887681
2011 267 -5.0 286.8 50.7 1.0006 1316901652
2011 267 -48.5 322.4 -55.9 0.9978 1316912245
2011 267 -66.8 338.7 -92.6 0.9992 1316920334
2011 267 -62.4 328.3 -112.0 0.9966 1316922968
2011 267 0.7 2.6 107.8 0.9983 1316927680
2011 268 6.2 149.5 68.2 0.9974 1316956777
2011 268 -66.5 41.3 -113.4 0.9951 1316961401
2011 268 -55.8 316.9 -133.3 1.0022 1317014433
2011 268 -4.7 66.2 120.8 1.0001 1317030608
2011 269 -44.8 93.2 -150.4 0.9973 1317045043
2011 269 -17.8 205.5 2.8 0.9975 1317045942
2011 269 -29.1 4.9 134.0 1.0010 1317099615
2011 269 -71.2 166.4 -69.2 0.9982 1317111403
2011 269 21.7 69.5 83.7 1.0066 1317112129
2011 270 -1.5 207.4 170.1 1.0074 1317163227
2011 270 -81.7 171.9 -97.4 0.9957 1317168536
2011 270 10.9 330.6 126.2 1.0029 1317182909
2011 270 14.8 303.3 150.8 1.0112 1317183851
2011 270 -62.4 297.2 -124.3 1.0009 1317185812
2011 270 -23.4 17.1 174.8 1.0052 1317197684
2011 270 -13.7 79.2 51.2 1.0035 1317198020
2011 270 -54.6 79.5 -73.2 0.9998 1317199524
2011 270 -15.7 113.5 69.5 0.9969 1317208422
2011 271 -52.5 111.9 -121.2 0.9997 1317214217
2011 271 -16.8 168.4 29.6 0.9961 1317216682
2011 271 -53.1 143.3 -109.4 0.9957 1317219826
2011 271 -14.6 211.3 18.6 0.9980 1317223772
2011 271 28.4 232.5 88.1 1.0039 1317237908
2011 271 -40.6 273.2 -22.1 1.0010 1317241401
2011 271 -68.8 153.0 -111.1 1.0005 1317246865
2011 271 -53.1 265.5 -115.2 0.9981 1317250008
2011 271 -37.5 252.1 -155.7 1.0038 1317259876
2011 271 -19.6 335.2 73.0 1.0020 1317262132
2011 271 -19.5 52.5 108.0 1.0069 1317283053
2011 271 -41.4 50.7 -151.4 1.0011 1317285656
2011 271 -67.1 15.7 -117.9 0.9982 1317287985
2011 271 6.6 45.6 154.7 1.0086 1317293697
2011 271 -35.6 44.5 -161.5 1.0030 1317293828
2011 272 9.2 205.6 35.1 0.9978 1317306669
2011 272 -38.7 176.6 -143.3 1.0017 1317313014
2011 272 -28.5 287.0 -24.5 0.9856 1317315742
2011 272 -31.5 238.9 16.3 1.0021 1317323488
2011 272 -82.7 322.6 -81.2 0.9972 1317323838
2011 272 -64.1 307.9 -102.0 1.0005 1317346248
2011 272 -62.2 127.5 -74.3 0.9932 1317350812
2011 272 -52.3 287.7 -138.0 0.9979 1317353887
2011 272 -46.5 122.8 -42.1 0.9956 1317379609
2011 272 -24.2 41.8 -173.4 1.0038 1317380338
2011 272 -7.9 83.1 139.1 1.0009 1317381813
2011 272 -39.1 122.9 -27.4 0.9966 1317382258
2011 273 -82.1 281.8 -82.7 0.9933 1317392401
2011 273 21.1 148.4 124.8 1.0039 1317398643
2011 273 -71.9 249.8 -79.2 1.0007 1317409886
2011 273 -29.4 322.5 -5.0 0.9965 1317421380
2011 274 -62.1 322.5 -67.1 0.9931 1317487992
2011 274 -68.4 336.8 -75.5 0.9948 1317488422
2011 274 21.8 199.6 86.4 1.0056 1317488527
2011 274 2.5 222.0 60.7 1.0033 1317490142
2011 274 -72.6 248.8 -72.7 0.9990 1317490581
2011 274 -55.7 163.8 -133.5 1.0018 1317496999
2011 274 -6.9 216.7 143.4 1.0037 1317501073
2011 274 -63.5 207.4 -76.2 0.9964 1317541492
2011 275 24.7 170.9 53.7 0.9982 1317559271
2011 275 41.1 187.1 77.0 1.0032 1317568098
2011 275 -26.4 288.2 -22.8 0.9891 1317574453
2011 275 -1.8 292.4 6.6 0.9943 1317579137
2011 275 -35.0 294.9 -22.4 0.9945 1317581212
2011 275 -34.6 230.4 94.3 0.9995 1317582876
2011 275 -72.6 244.7 -105.4 0.9959 1317594743
2011 275 -8.2 303.9 47.4 0.9989 1317595134
2011 275 21.6 54.9 102.2 1.0042 1317629668
2011 275 -9.7 101.6 61.3 0.9977 1317634968
2011 276 -78.1 259.2 -76.5 0.9931 1317650788
2011 276 -21.4 234.9 21.7 1.0012 1317663329
2011 276 -51.3 191.5 -123.9 1.0006 1317664094
2011 276 9.7 202.5 120.8 1.0029 1317667965
2011 276 -82.9 337.4 -81.7 0.9978 1317669438
2011 276 -48.2 321.5 -37.4 0.9997 1317674130
2011 276 -59.7 4.9 -53.9 0.9950 1317680640
2011 276 -22.3 14.5 3.1 0.9989 1317691701
2011 276 -49.5 267.3 -139.0 1.0016 1317696860
2011 276 1.8 2.3 107.4 0.9984 1317703108
2011 276 -63.9 143.6 -57.4 0.9954 1317716798
2011 276 -9.8 116.6 22.6 0.9955 1317717771
2011 276 -35.0 28.2 -160.4 1.0069 1317722196
2011 276 15.0 103.6 90.7 0.9999 1317724920
2011 277 -15.4 110.1 160.9 0.9995 1317735793
2011 277 -11.4 183.9 63.0 0.9986 1317741216
2011 277 -31.5 254.8 -11.6 1.0011 1317748059
2011 277 -19.5 184.0 166.2 1.0013 1317753432
2011 277 -32.4 38.8 -18.9 0.9914 1317778780
2011 277 -71.7 294.6 -108.3 1.0043 1317798012
2011 277 -28.7 41.1 166.2 1.0057 1317801317
2011 278 -57.9 190.6 -49.5 0.9975 1317816799
2011 278 -64.7 323.6 -74.2 0.9898 1317829359
2011 278 -9.2 268.1 116.3 0.9979 1317853326
2011 278 -6.2 282.2 169.9 1.0068 1317868858
2011 278 -56.7 145.0 -64.6 0.9875 1317875670
2011 278 -29.1 326.6 -165.8 1.0074 1317880492
2011 278 -55.1 27.1 -105.3 1.0039 1317881173
2011 279 -47.6 208.1 -39.0 0.9968 1317915156
2011 279 -73.6 5.2 -78.2 0.9950 1317926446
2011 279 -72.9 309.5 -72.1 1.0021 1317935004
2011 279 -23.1 319.3 4.9 0.9959 1317938116
2011 279 -28.8 210.9 -163.4 1.0018 1317940122
2011 279 -7.7 41.1 63.1 1.0014 1317965224
2011 280 33.9 272.9 63.3 1.0020 1318015972
2011 280 -29.8 0.2 4.9 0.9991 1318037831
2011 280 -55.5 25.8 -49.2 0.9986 1318041164
2011 280 -56.9 129.8 -48.1 0.9992 1318060798
2011 280 -17.4 97.4 57.5 0.9993 1318065281
2011 281 -4.9 159.7 177.1 1.0116 1318101245
2011 282 -15.8 189.5 9.0 0.9979 1318163799
2011 282 -73.3 115.6 -100.5 0.9945 1318164254
2011 282 -7.3 156.7 62.1 0.9995 1318165015
2011 282 -57.6 240.1 -117.6 1.0029 1318193992
2011 282 -21.5 188.9 -164.0 1.0109 1318196429
2011 282 -45.7 350.7 -34.0 0.9949 1318198531
2011 282 -11.8 304.8 151.4 1.0019 1318211923
2011 282 -71.0 71.2 -75.5 0.9974 1318227071
2011 282 -55.4 63.0 -130.0 1.0000 1318241019
2011 282 -33.1 95.5 178.7 0.9971 1318244516
2011 283 -76.9 19.1 -95.3 0.9943 1318259052
2011 283 -49.8 291.8 -38.5 0.9990 1318271482
2011 283 6.1 236.9 83.8 1.0017 1318272727
2011 283 -18.9 294.4 62.8 1.0004 1318285381
2011 283 10.1 14.5 94.2 1.0022 1318307334
2011 283 -43.5 23.0 -130.9 1.0004 1318311093
2011 283 -46.1 14.4 -141.4 1.0017 1318312127
2011 283 -43.2 164.7 -33.5 0.9897 1318323977
2011 283 -67.7 81.0 -110.4 0.9959 1318330806
2011 283 -5.8 147.3 40.6 0.9978 1318331384
2011 284 -66.1 88.5 -119.2 0.9985 1318344327
2011 284 -28.4 150.2 -178.6 1.0033 1318349243
2011 284 -31.0 182.1 -166.0 1.0002 1318361647
2011 284 -16.6 264.5 110.0 1.0036 1318368148
2011 284 15.9 265.3 141.5 1.0043 1318378239
2011 284 2.8 65.1 84.7 1.0039 1318404162
2011 284 -45.5 357.9 -146.3 1.0026 1318405042
2011 284 -55.6 354.9 -127.5 1.0054 1318411511
2011 284 -41.0 110.8 -28.2 1.0036 1318411536
2011 284 -20.3 76.4 162.2 1.0006 1318415681
2011 285 -41.7 162.9 -102.7 0.9967 1318428728
2011 285 -36.5 266.1 -24.9 0.9955 1318435166
2011 285 5.5 262.7 36.1 0.9985 1318441876
2011 285 -47.1 306.2 -38.4 0.9963 1318455890
2011 285 -76.9 357.2 -87.6 0.9982 1318473070
2011 286 -36.8 123.2 -163.4 1.0020 1318516068
2011 286 -27.8 174.1 -166.2 1.0058 1318533764
2011 286 -56.0 156.7 -120.0 0.9988 1318541452
2011 286 -10.3 43.4 27.8 0.9968 1318563290
2011 286 -60.9 9.0 -101.7 1.0005 1318566436
2011 286 -26.5 353.2 -167.3 1.0085 1318576846
2011 286 -62.5 28.9 -119.8 0.9996 1318592887
2011 287 6.0 139.2 142.7 1.0072 1318605099
2011 287 5.6 239.8 36.7 0.9994 1318608892
2011 287 -23.7 152.7 178.7 1.0047 1318609915
2011 287 -71.1 304.7 -67.6 0.9961 1318612553
2011 287 -62.0 313.9 -57.4 0.9956 1318614352
2011 287 6.0 175.0 148.7 1.0045 1318615064
2011 287 -59.7 185.5 -128.1 1.0016 1318621114
2011 287 3.4 274.6 71.3 1.0017 1318624509
2011 287 -4.1 347.5 27.4 0.9956 1318634395
2011 287 -50.0 20.8 -40.5 0.9947 1318643986
2011 287 12.9 4.7 113.2 1.0051 1318653362
2011 287 -11.9 112.5 34.3 0.9974 1318667807
2011 287 -6.5 168.2 20.4 0.9916 1318676204
2011 288 -5.1 163.9 80.5 0.9951 1318685897
2011 288 9.6 150.0 133.6 1.0015 1318692212
2011 288 -36.3 103.0 -11.4 1.0008 1318751322
2011 288 -35.6 105.2 -5.5 0.9950 1318755355
2011 288 -15.0 76.6 142.3 1.0013 1318757983
2011 289 3.5 250.1 40.6 0.9977 1318785084
2011 289 -40.7 140.6 -41.0 0.9893 1318828599
2011 289 -26.8 340.3 -169.9 1.0044 1318830725
2011 289 -15.6 65.1 138.3 1.0008 1318840594
2011 289 -50.2 200.5 -47.2 0.9925 1318844265
2011 290 22.8 210.2 65.1 0.9979 1318864449
2011 290 -3.7 207.3 65.1 1.0014 1318866526
2011 290 -8.4 180.2 126.2 1.0028 1318867690
2011 290 1.0 255.2 96.2 1.0047 1318882114
2011 290 19.7 249.1 120.6 1.0035 1318886235
2011 290 -2.2 28.8 45.5 0.9985 1318906481
2011 290 -65.1 105.2 -60.4 1.0011 1318918640
2011 290 12.7 17.5 133.0 1.0112 1318919365
2011 290 -34.3 353.7 -159.4 1.0065 1318921343
2011 290 -58.5 26.4 -129.8 1.0053 1318928942
2011 291 -9.5 184.9 21.1 0.9933 1318939818
2011 291 2.3 187.8 32.6 0.9940 1318940680
2011 291 -47.3 311.9 -137.2 1.0000 1318986393
2011 291 -32.7 71.8 -15.2 0.9934 1318995422
2011 291 9.0 91.6 19.7 0.9923 1318997542
2011 291 14.5 10.8 131.5 1.0091 1319003520
2011 291 3.5 95.0 88.3 1.0014 1319014995
2011 291 -48.9 151.4 -36.4 1.0024 1319015953
2011 292 -42.8 250.0 -42.6 0.9841 1319027189
2011 292 -46.6 323.8 -36.6 0.9968 1319052010
2011 292 -21.9 222.0 -171.4 1.0014 1319062340
2011 292 6.8 264.2 132.6 0.9990 1319063568
2011 292 -49.8 260.2 -142.0 1.0051 1319067261
2011 292 -25.3 358.3 161.5 1.0033 1319084064
2011 292 -13.9 62.0 47.3 1.0038 1319089073
2011 292 -14.5 34.3 142.0 1.0079 1319092550
2011 293 -1.0 206.0 38.9 0.9974 1319119668
2011 293 -49.4 147.8 -142.5 1.0033 1319128189
2011 293 -31.1 230.6 11.3 0.9984 1319129827
2011 293 21.0 229.9 81.5 1.0005 1319131893
2011 293 -14.6 230.1 82.1 1.0027 1319133071
2011 293 -44.5 250.6 -143.6 1.0032 1319143733
2011 293 -66.9 287.5 -118.0 0.9999 1319161907
2011 293 -63.8 250.6 -117.3 1.0002 1319164224
2011 293 0.1 91.3 43.5 1.0006 1319179111
2011 294 20.6 208.3 52.6 0.9990 1319205716
2011 294 -25.3 170.7 -176.1 1.0025 1319218794
